class_conditional,variant_test_data,cal_test,run,class,is_correct,verdict,ps_size,confidence,credibility,margin,actual_class_pred_prob,prop_class1
True,blurred_SD1,baseline3T-cal_dv1.5T-test,26,all,0.9504895960832314,0.806609547123623,0.838922888616891,0.9923076923076923,0.39272943980929675,0.3850371321169891,0.9981576204299927,0.06578947368421052
True,blurred_SD1,baseline3T-cal_dv1.5T-test,27,all,0.9447368421052632,0.8532435740514076,0.9197674418604651,0.9942196531791907,0.4672782874617737,0.46149794064096444,0.9982773661613464,0.07105263157894737
True,blurred_SD1,baseline3T-cal_dv1.5T-test,28,all,0.9466340269277845,0.8949816401468789,0.9500611995104039,0.9961389961389961,0.4945125887669464,0.4906515849059426,0.9983602166175842,0.06578947368421052
True,blurred_SD1,baseline3T-cal_dv1.5T-test,29,all,0.9424112607099143,0.8077111383108935,0.90140758873929,0.9974226804123711,0.40947437200522724,0.4069297226658923,0.9982355833053589,0.07105263157894737
True,blurred_SD1,baseline3T-cal_dv1.5T-test,30,all,0.9397796817625459,0.8263157894736842,0.8716646266829865,0.9953703703703703,0.4001256281407035,0.39549599851107387,0.9981957077980042,0.07105263157894737
True,blurred_SD1,baseline3T-cal_dv1.5T-test,31,all,0.9452876376988985,0.8638922888616891,0.9351285189718482,0.9974226804123711,0.4299295774647887,0.42735225787715986,0.9982814192771912,0.06842105263157895
True,blurred_SD1,baseline3T-cal_dv1.5T-test,32,all,0.9533659730722154,0.8514075887392901,0.927233782129743,0.9942196531791907,0.41345565749235474,0.407816725884287,0.9983322024345398,0.06315789473684211
True,blurred_SD1,baseline3T-cal_dv1.5T-test,33,all,0.944798041615667,0.8637086903304774,0.95,0.9966887417218543,0.44156706507304117,0.43825580679489545,0.9982773661613464,0.06842105263157895
True,blurred_SD1,baseline3T-cal_dv1.5T-test,34,all,0.946328029375765,0.8206854345165239,0.8694002447980416,0.9966887417218543,0.4216467463479416,0.41833548806979587,0.9982001185417175,0.06842105263157895
True,blurred_SD1,baseline3T-cal_dv1.5T-test,35,all,0.9479804161566707,0.851468788249694,0.9010403916768666,0.9966887417218543,0.45252324037184594,0.4492735459926299,0.9983930587768555,0.06842105263157895
True,blurred_SD1,baseline3T-cal_dv1.5T-test,36,all,0.9479804161566707,0.7960220318237454,0.8347001223990208,0.9953703703703703,0.3492462311557789,0.3458728829331844,0.998286247253418,0.06842105263157895
True,blurred_SD1,baseline3T-cal_dv1.5T-test,37,all,0.9476744186046512,0.8069767441860465,0.855875152998776,0.9953703703703703,0.33796296296296297,0.33519449097338544,0.9982815384864807,0.06315789473684211
True,blurred_SD1,baseline3T-cal_dv1.5T-test,38,all,0.9502447980416157,0.8402080783353734,0.9405140758873929,0.9966887417218543,0.4674634794156706,0.4641522211375249,0.9982509016990662,0.06315789473684211
True,blurred_SD1,baseline3T-cal_dv1.5T-test,39,all,0.9466952264381885,0.8517135862913097,0.9998164014687883,0.9923076923076923,0.43802145411203813,0.4285413037498854,0.9981867671012878,0.06842105263157895
True,blurred_SD1,baseline3T-cal_dv1.5T-test,40,all,0.9414932680538556,0.7916768665850673,0.8390452876376989,0.9971014492753624,0.3738892686261107,0.37099071790147303,0.9982882738113403,0.07105263157894737
True,blurred_SD1,baseline3T-cal_dv1.5T-test,41,all,0.9449816401468788,0.8513463892288862,0.9151162790697674,0.9942196531791907,0.46238532110091746,0.4566049742801082,0.9983604550361633,0.06842105263157895
True,blurred_SD1,baseline3T-cal_dv1.5T-test,42,all,0.9488984088127295,0.8468176254589963,0.8910036719706242,0.9953703703703703,0.46984924623115576,0.4652196166015261,0.9982501268386841,0.06315789473684211
True,blurred_SD1,baseline3T-cal_dv1.5T-test,43,all,0.9481028151774786,0.7960832313341494,0.8282741738066095,0.9953703703703703,0.38159547738693467,0.3775939884608226,0.9983495473861694,0.06842105263157895
